posted,item_id,recommend,user_id,sentiment_analysis
"Posted February 27, 2015.",219150,True,76561198063509156,2
"Posted December 8, 2015.",730,False,76561198063509156,2
"Posted June 13, 2015.",333930,True,76561198063509156,2
"Posted December 19, 2014.",218620,True,76561198063509156,2
"Posted June 6, 2015.",346110,True,warpeddemon,1
Posted August 28.,275850,False,warpeddemon,1
"Posted December 12, 2013.",231430,True,76561198041012252,2
"Posted June 26, 2014.",107410,True,Warrfoxx,0
"Posted September 23, 2012.",49520,True,Warrfoxx,2
"Posted June 13, 2012.",7940,True,Warrfoxx,2
"Posted June 26, 2014.",113400,True,Warrfoxx,2
"Posted June 26, 2014.",209160,True,Warrfoxx,2
"Posted June 26, 2014.",63380,True,Warrfoxx,1
"Posted July 17, 2012.",33930,True,Warrfoxx,2
"Posted December 29, 2013.",215280,True,76561198043936680,1
Posted January 13.,730,False,crispysharp,1
"Posted December 14, 2015.",271590,True,crispysharp,2
"Posted January 4, 2014.",221100,True,76561198074309540,0
"Posted April 7, 2012.",10,True,waspish,2
"Posted June 9, 2013.",440,True,Watane_,1
"Posted July 12, 2014.",304930,True,Watane_,2
"Posted July 13, 2014.",304930,True,76561198083396708,1
"Posted July 23, 2014.",304930,True,IRLShrex,1
"Posted January 19, 2014.",206420,True,IRLShrex,1
"Posted January 25, 2015.",730,True,iluvsowon,2
"Posted December 24, 2015.",730,True,76561198201838024,1
"Posted June 28, 2014.",218620,True,WateryMind,1
Posted August 3.,379720,True,WateryMind,1
"Posted June 28, 2014.",1250,True,Waxhax92,0
"Posted June 28, 2014.",730,True,Waxhax92,0
"Posted March 31, 2015.",220,True,Way2Saltyyy,2
"Posted March 2, 2015.",286080,False,Way2Saltyyy,1
"Posted November 13, 2015.",362620,True,Way2Saltyyy,1
"Posted October 17, 2015.",252950,True,Way2Saltyyy,0
"Posted March 28, 2015.",440,False,Way2Saltyyy,1
"Posted March 1, 2015.",104900,True,Way2Saltyyy,2
"Posted May 9, 2014.",233450,True,Way2Saltyyy,1
"Posted April 15, 2014.",4000,True,Way2Saltyyy,1
"Posted April 14, 2014.",204300,False,Way2Saltyyy,0
"Posted February 21, 2015.",301520,True,OneShotOneKill-NoLuckJustSkill,2
Posted January 4.,214420,True,OneShotOneKill-NoLuckJustSkill,2
Posted January 14.,234630,True,76561198020933633,2
Posted January 5.,378120,True,76561198020933633,2
Posted January 5.,370240,True,76561198020933633,1
"Posted December 1, 2013.",211420,True,76561198020933633,1
"Posted January 18, 2014.",41070,True,76561198020933633,2
"Posted December 9, 2013.",218620,True,76561198020933633,2
"Posted November 26, 2013.",202750,True,76561198020933633,1
"Posted November 30, 2015.",244850,True,assassin11538,1
"Posted March 5, 2014.",730,True,assassin11538,2
"Posted January 21, 2014.",49520,True,assassin11538,2
"Posted April 23, 2014.",243870,True,WBmannus,2
"Posted October 24, 2014.",730,True,WBmannus,2
"Posted September 26, 2014.",236850,True,WBmannus,1
"Posted March 14, 2014.",203770,True,WBmannus,1
"Posted January 10, 2014.",570,False,76561198058972456,1
"Posted August 6, 2015.",271590,True,76561198058972456,2
"Posted February 7, 2015.",240,False,76561198056968272,1
"Posted July 11, 2015.",219640,True,76561198056968272,1
"Posted July 11, 2015.",6020,True,76561198056968272,1
"Posted May 20, 2015.",99900,True,76561198056968272,1
"Posted February 7, 2015.",730,True,76561198056968272,1
"Posted January 27, 2014.",218230,True,Weaselbeast,2
Posted March 3.,230410,True,GossipWeasel,2
"Posted December 11, 2013.",238960,True,wecky,2
"Posted October 24, 2015.",730,True,76561198082569416,2
"Posted June 13, 2015.",209080,True,76561198053081936,1
"Posted September 23, 2015.",311730,False,76561198053081936,1
"Posted December 24, 2014.",42910,True,benoz11,2
Posted March 6.,730,True,76561198098955388,1
Posted August 13.,275850,False,76561198036909594,1
Posted August 27.,337000,False,76561198036909594,1
"Posted January 10, 2015.",4000,True,Ojandora,1
"Posted August 5, 2014.",304930,True,Ojandora,1
"Posted September 29, 2015.",371500,True,76561198059536225,2
"Posted January 18, 2015.",252490,True,76561198089526841,2
"Posted June 18, 2015.",212680,True,Wesmi,0
"Posted February 8, 2014.",220,True,76561198027033328,1
"Posted April 18, 2014.",208090,True,76561198069683661,1
"Posted December 27, 2013.",232910,True,76561198044291528,1
Posted September 16.,730,True,76561197998198707,1
"Posted September 19, 2014.",221640,True,76561198068197314,2
"Posted July 23, 2014.",304930,True,76561198068197314,2
"Posted July 15, 2014.",238460,True,bhgdkfjd,0
"Posted December 16, 2013.",22370,True,bhgdkfjd,2
"Posted March 27, 2015.",107410,True,AnOddBandit,1
"Posted November 1, 2015.",234670,True,AnOddBandit,1
"Posted June 3, 2015.",115320,True,AnOddBandit,2
"Posted January 24, 2015.",8190,True,AnOddBandit,1
"Posted November 19, 2014.",250900,True,leadri,2
"Posted October 30, 2015.",218620,False,daemonslove,1
Posted March 30.,301520,False,daemonslove,1
"Posted November 17, 2015.",302830,False,daemonslove,0
"Posted December 23, 2015.",225600,False,daemonslove,0
"Posted January 16, 2015.",222900,False,daemonslove,1
"Posted December 3, 2015.",418340,True,daemonslove,2
"Posted November 23, 2015.",417860,True,daemonslove,0
"Posted August 18, 2015.",730,False,daemonslove,0
"Posted May 7, 2014.",223470,True,daemonslove,1
"Posted March 11, 2015.",255710,True,76561198061971210,2
Posted February 4.,341000,True,76561198061971210,2
"Posted October 28, 2014.",296240,True,76561198061971210,2
"Posted December 30, 2014.",306020,True,76561198061971210,2
"Posted July 10, 2014.",241540,True,76561198061971210,2
"Posted May 31, 2014.",245620,True,76561198061971210,2
"Posted July 5, 2011.",57900,True,wheelsod,1
"Posted June 5, 2013.",8870,True,wheelsod,1
"Posted December 28, 2011.",113200,True,wheelsod,2
"Posted December 29, 2015.",730,True,LUK3Gaming,2
"Posted December 15, 2013.",440,True,76561198107085491,1
"Posted November 15, 2014.",33460,False,SniffyDiagram,1
"Posted May 28, 2014.",248570,True,SniffyDiagram,1
"Posted November 12, 2014.",730,True,chocolate_fudge,1
"Posted May 7, 2014.",41100,False,chocolate_fudge,0
"Posted November 12, 2014.",250900,True,chocolate_fudge,1
"Posted December 15, 2014.",730,True,ItsLeithal,2
"Posted August 27, 2015.",400,True,ItsLeithal,1
"Posted August 27, 2015.",4000,True,ItsLeithal,2
"Posted July 3, 2015.",221640,True,ItsLeithal,1
"Posted December 28, 2013.",440,True,ItsLeithal,2
"Posted December 7, 2015.",225540,True,WM8267,0
"Posted March 1, 2014.",238960,True,WM8267,2
"Posted August 22, 2015.",292030,True,76561198060275481,2
"Posted October 12, 2015.",440,True,76561198057894608,1
"Posted January 21, 2015.",210770,True,76561198057894608,2
"Posted December 22, 2014.",304930,True,76561198071843235,1
"Posted October 3, 2015.",382490,True,76561198071843235,2
"Posted January 22, 2015.",39000,True,76561198071843235,1
"Posted January 22, 2015.",440,True,76561198071843235,1
Posted July 15.,570,True,AETGETVETETERTEWRTAWEAWETAW,0
"Posted December 19, 2013.",4000,True,whynotpink,2
"Posted February 23, 2013.",4000,True,RagelessGamer,2
"Posted December 31, 2014.",221910,True,RagelessGamer,2
"Posted June 1, 2014.",218620,True,KillShot2285,2
"Posted June 21, 2014.",730,True,gRFLX,1
"Posted January 17, 2014.",550,True,Whitetiger20032,2
Posted May 15.,359550,True,Whitetiger20032,2
Posted March 22.,305620,True,Whitetiger20032,0
"Posted July 9, 2014.",304930,True,Whitetiger20032,2
"Posted June 30, 2015.",304930,True,76561198089638608,0
"Posted June 25, 2014.",730,True,76561198042918873,1
"Posted December 9, 2013.",239820,True,thewhk,1
"Posted July 27, 2015.",334230,True,Spectre11,2
"Posted July 27, 2015.",322330,True,Spectre11,0
"Posted July 27, 2015.",304930,True,Spectre11,0
"Posted November 19, 2015.",391540,True,seuseupai,0
"Posted June 20, 2015.",730,True,seuseupai,2
Posted March 19.,269770,True,seuseupai,2
Posted February 21.,351640,True,seuseupai,2
"Posted February 24, 2014.",104900,True,Emillllllllllllllllllllllll,1
"Posted September 8, 2014.",207610,True,Emillllllllllllllllllllllll,2
"Posted July 11, 2014.",221910,False,Emillllllllllllllllllllllll,2
"Posted April 16, 2014.",99900,True,76561198092627689,1
"Posted October 8, 2013.",440,True,76561198092627689,2
Posted March 1.,105600,True,76561198080973222,2
"Posted March 7, 2014.",440,True,76561198080973222,2
"Posted August 19, 2015.",271590,True,sogogamer,2
Posted May 27.,252490,True,sogogamer,0
"Posted June 23, 2015.",218620,True,sogogamer,2
"Posted December 27, 2014.",247730,True,sogogamer,2
"Posted November 24, 2014.",105600,True,sogogamer,1
"Posted September 22, 2014.",244850,True,sogogamer,2
"Posted July 19, 2014.",107410,True,sogogamer,2
"Posted October 25, 2014.",242860,True,sogogamer,2
"Posted October 24, 2015.",252870,True,sogogamer,0
"Posted September 25, 2015.",389570,True,sogogamer,2
"Posted November 25, 2013.",730,True,LeZoidberg,1
"Posted December 19, 2013.",570,True,76561198080481352,2
"Posted April 30, 2015.",287980,True,Whyulame,2
"Posted June 13, 2014.",206190,True,Whyulame,2
"Posted August 12, 2014.",304930,True,76561198062034910,1
"Posted July 5, 2014.",218620,True,76561198062034910,1
"Posted February 7, 2014.",221100,True,76561198062034910,2
"Posted September 26, 2015.",32800,False,76561198044635603,1
"Posted June 20, 2014.",35450,True,76561198029284067,2
"Posted October 27, 2015.",440,True,re4ctive711,2
"Posted April 21, 2014.",209000,False,Wihan,0
"Posted September 27, 2014.",12200,True,Wihan,1
Posted May 14.,379720,True,wildboynz,2
"Posted July 19, 2014.",201810,True,wildboynz,2
"Posted July 11, 2014.",218640,True,wildboynz,1
"Posted May 5, 2013.",203160,True,wildboynz,1
Posted May 20.,346110,True,76561198103383125,2
"Posted July 19, 2014.",440,True,76561198087992251,2
"Posted December 14, 2013.",226700,True,76561198074117031,1
Posted August 27.,391040,True,ORIONSKZE,2
"Posted September 10, 2015.",49600,True,76561198077787409,2
"Posted April 18, 2015.",234710,True,76561198077787409,1
"Posted April 18, 2015.",294860,False,76561198077787409,0
"Posted April 18, 2015.",246620,True,76561198077787409,1
"Posted April 18, 2015.",265630,True,76561198077787409,2
"Posted April 18, 2015.",107100,True,76561198077787409,1
"Posted March 19, 2015.",224260,True,76561198077787409,1
"Posted March 19, 2015.",282800,True,76561198077787409,2
"Posted March 12, 2015.",223710,True,76561198077787409,2
"Posted July 3, 2015.",319510,True,William321,1
"Posted July 2, 2015.",4000,True,William321,1
"Posted June 8, 2015.",333930,False,William321,1
"Posted March 6, 2015.",348090,True,William321,0
"Posted September 23, 2014.",218620,False,William321,2
"Posted June 22, 2014.",24240,True,William321,2
"Posted December 8, 2013.",1250,True,William321,1
"Posted September 29, 2013.",730,True,William321,2
"Posted May 31, 2015.",363970,True,76561198083405389,1
"Posted April 15, 2013.",570,True,thermo456,2
"Posted August 12, 2013.",209370,True,thermo456,2
"Posted November 14, 2012.",17080,True,thermo456,2
"Posted February 14, 2014.",233720,True,76561198050613457,0
"Posted June 7, 2015.",255710,True,76561198046521584,1
"Posted November 13, 2014.",220,True,BrainsAccount,1
"Posted November 13, 2014.",380,True,BrainsAccount,0
"Posted March 16, 2015.",230410,False,BrainsAccount,0
"Posted June 3, 2015.",333930,True,BrainsAccount,2
"Posted February 6, 2015.",550,True,BrainsAccount,2
"Posted December 29, 2014.",620,True,BrainsAccount,1
"Posted November 13, 2014.",340,True,BrainsAccount,1
"Posted November 13, 2014.",320,True,BrainsAccount,2
"Posted November 13, 2014.",420,True,BrainsAccount,0
"Posted November 12, 2014.",17520,True,BrainsAccount,1
"Posted October 24, 2015.",730,True,LudoTiddlywinks,0
"Posted June 25, 2014.",2400,True,LudoTiddlywinks,2
"Posted November 27, 2013.",440,True,visrut,2
"Posted April 20, 2014.",4920,True,visrut,1
"Posted April 19, 2014.",221640,True,visrut,1
"Posted March 13, 2014.",222900,True,visrut,2
"Posted April 18, 2015.",214340,True,76561198096068574,2
"Posted February 21, 2014.",221100,True,Quadriladder,2
"Posted December 30, 2013.",730,True,76561198051319090,0
"Posted December 31, 2014.",730,True,SuperVegito45,2
"Posted January 6, 2015.",302830,False,SuperVegito45,1
"Posted December 5, 2013.",240,True,SuperVegito45,1
Posted May 20.,570,True,winterscout,1
"Posted November 27, 2015.",377160,True,76561198050354722,2
"Posted December 26, 2015.",730,True,76561198050354722,1
"Posted December 20, 2015.",292030,True,76561198050354722,2
"Posted October 25, 2015.",395520,True,76561198050354722,1
"Posted February 14, 2014.",17410,True,76561198050354722,2
"Posted August 23, 2014.",218230,False,JD_Final,2
"Posted July 13, 2015.",730,True,76561198106769224,1
Posted August 16.,439940,False,76561198106769224,0
"Posted June 21, 2015.",305620,True,76561198106769224,0
"Posted November 17, 2014.",10680,True,76561198102278381,2
"Posted December 11, 2013.",570,True,76561198090441831,1
"Posted November 27, 2013.",240380,True,76561198090441831,1
"Posted April 7, 2015.",273110,False,Mordek4i,1
"Posted April 7, 2015.",224260,True,Mordek4i,0
"Posted September 27, 2014.",440,True,Mordek4i,0
"Posted May 30, 2014.",730,True,Mordek4i,2
Posted January 18.,440,True,TheWizardlyJew,2
Posted January 1.,246620,True,TheWizardlyJew,2
"Posted December 25, 2013.",550,True,76561198096274939,1
"Posted November 16, 2015.",377160,True,76561198062002959,2
"Posted December 3, 2013.",8930,True,WL124,2
"Posted August 17, 2015.",304050,True,WNPlayer,1
"Posted July 4, 2014.",225260,True,WNPlayer,1
"Posted March 16, 2014.",223670,True,wobas,0
"Posted December 8, 2015.",730,True,76561198177315429,2
"Posted March 6, 2014.",221100,True,76561198026497579,1
"Posted June 16, 2015.",346110,True,76561198026497579,2
"Posted June 20, 2014.",570,True,76561198026497579,2
"Posted September 15, 2015.",236390,True,76561198026497579,2
"Posted December 26, 2014.",227300,True,76561198026497579,2
"Posted October 24, 2014.",223710,True,76561198026497579,1
"Posted October 24, 2014.",242760,True,76561198026497579,1
"Posted June 26, 2014.",200710,True,76561198026497579,0
"Posted July 19, 2015.",252450,True,76561198059607160,1
"Posted September 28, 2014.",570,True,76561198006111583,0
"Posted December 16, 2014.",730,True,WolficPower,2
"Posted December 12, 2013.",227680,True,BigBadWolfie,1
"Posted June 21, 2015.",730,True,tharon1105,0
"Posted April 8, 2014.",4000,True,tharon1105,1
"Posted September 29, 2015.",4000,True,doyourdooty,1
"Posted September 25, 2014.",440,True,doyourdooty,2
"Posted November 22, 2015.",214420,True,76561198086214261,1
Posted February 12.,316010,True,76561198069574961,1
Posted April 28.,346110,True,76561198069574961,2
"Posted March 7, 2014.",202170,True,rusinamiespoju,1
"Posted March 26, 2014.",440,True,76561198118053619,2
"Posted April 10, 2014.",218230,True,76561198082003123,2
"Posted December 21, 2013.",204360,True,76561198049707644,2
"Posted June 21, 2014.",105600,True,76561198056266386,1
Posted January 19.,570,True,76561198053138682,1
"Posted March 13, 2014.",8870,True,76561198053138682,2
"Posted June 30, 2015.",224600,True,Wonzy,2
"Posted October 22, 2015.",236110,True,woolicious926,1
"Posted August 15, 2014.",247730,False,Wooderino,1
"Posted June 6, 2015.",730,True,Wooderino,2
"Posted June 6, 2015.",346110,True,Wooderino,1
Posted March 28.,411560,True,76561198044458526,2
"Posted November 19, 2015.",209080,True,76561198044458526,1
"Posted November 19, 2015.",39000,True,76561198044458526,1
"Posted November 19, 2015.",335240,True,76561198044458526,1
"Posted November 19, 2015.",210770,True,76561198044458526,2
"Posted February 18, 2015.",336670,True,76561198044458526,1
"Posted December 5, 2013.",570,True,76561198044458526,1
"Posted December 1, 2014.",620,True,Wooden_Potato,1
"Posted June 28, 2014.",271290,True,Wooden_Potato,1
Posted June 1.,311210,False,76561198053795491,0
"Posted July 3, 2014.",49520,True,76561198072877501,1
"Posted March 5, 2014.",440,True,76561198070326889,1
"Posted December 23, 2013.",232810,True,76561198084417670,2
"Posted July 6, 2014.",235460,True,76561198070714959,1
"Posted February 18, 2014.",72850,True,76561198035790591,2
Posted September 10.,337000,True,76561198035790591,2
"Posted July 12, 2015.",209160,False,76561198035790591,1
"Posted February 18, 2014.",205100,True,76561198035790591,2
"Posted June 22, 2015.",208650,True,76561198035790591,2
"Posted April 12, 2015.",620,True,76561198035790591,2
"Posted June 27, 2014.",64000,True,mynameisalexandimcool,1
"Posted April 1, 2015.",72850,True,Epicownage234,1
"Posted July 13, 2014.",304930,True,Epicownage234,1
"Posted February 28, 2014.",209870,True,Paladin69,1
"Posted February 4, 2014.",22120,True,76561198067446481,1
"Posted November 4, 2014.",206210,True,76561198069578096,1
"Posted February 4, 2014.",6910,True,dominicmarti,2
"Posted September 29, 2014.",730,True,SuperM,1
"Posted March 21, 2015.",1840,True,SuperM,1
"Posted August 6, 2014.",246620,True,76561198126667463,2
"Posted April 11, 2014.",63380,True,99372239129374234543,1
Posted April 13.,334230,True,99372239129374234543,2
"Posted September 16, 2015.",357480,False,99372239129374234543,1
"Posted October 23, 2015.",317360,True,overrusedmale,1
"Posted October 7, 2015.",4000,True,overrusedmale,0
"Posted September 19, 2014.",214950,True,76561198051644506,2
"Posted February 27, 2014.",242800,False,jazzaftw,0
"Posted April 26, 2014.",730,True,baneoftheravenguard,2
"Posted September 8, 2015.",329950,True,Wycrome,1
"Posted August 21, 2015.",272510,True,imurmammyson,2
"Posted March 29, 2014.",440,True,76561198072251286,1
"Posted July 11, 2015.",44350,True,76561198071591082,0
Posted July 12.,224260,True,steamxanbunny,1
"Posted April 25, 2015.",72850,False,steamxanbunny,0
"Posted February 8, 2015.",35091,True,steamxanbunny,0
"Posted March 18, 2015.",219150,True,steamxanbunny,2
Posted February 20.,304030,False,steamxanbunny,2
Posted August 15.,222880,True,steamxanbunny,1
"Posted March 21, 2015.",259080,True,steamxanbunny,1
Posted July 26.,211820,True,steamxanbunny,1
Posted April 12.,394690,True,steamxanbunny,2
"Posted December 10, 2013.",99900,True,djjaraxxus,2
"Posted December 9, 2013.",223470,True,djjaraxxus,2
"Posted January 13, 2015.",218620,True,76561198043139195,2
"Posted July 9, 2015.",304050,True,Xaztor,1
"Posted June 20, 2014.",730,True,76561197981780630,2
"Posted October 29, 2015.",72850,True,Xboxman1012,1
"Posted January 8, 2014.",233470,True,candel,1
"Posted January 10, 2014.",241720,True,candel,1
"Posted January 7, 2014.",33680,True,candel,2
"Posted January 6, 2014.",113200,True,candel,1
Posted July 2.,356670,True,candel,2
Posted June 27.,48000,True,candel,1
"Posted April 3, 2014.",8870,True,candel,1
"Posted March 9, 2014.",12130,True,candel,2
"Posted January 10, 2014.",253920,True,candel,1
"Posted February 20, 2014.",105600,True,76561198103805487,1
"Posted May 16, 2015.",363970,True,76561198074856358,1
"Posted October 7, 2014.",322070,True,76561198082516370,2
"Posted November 17, 2015.",730,True,WillRIPagain,2
"Posted December 18, 2014.",236390,True,mainul,2
"Posted July 10, 2014.",570,True,mainul,2
"Posted April 24, 2014.",9880,True,mainul,1
"Posted April 19, 2014.",24200,True,mainul,2
"Posted April 13, 2014.",440,True,mainul,2
"Posted May 16, 2015.",730,True,76561198141312385,2
"Posted April 21, 2015.",355840,True,76561198061412364,1
"Posted July 30, 2014.",304930,True,76561198061412364,2
"Posted July 8, 2014.",17550,True,76561198061412364,2
"Posted January 19, 2014.",206420,True,76561198061412364,1
"Posted May 9, 2015.",212160,True,xeleee,1
"Posted November 29, 2013.",440,True,Xenolitho,1
"Posted February 15, 2014.",257730,True,76561198086658851,2
"Posted May 14, 2015.",227100,True,BloodyBladeXero,1
"Posted April 26, 2015.",230190,True,76561197996424549,2
Posted January 11.,257510,True,76561198079408469,1
"Posted August 17, 2014.",17410,True,76561198079408469,2
"Posted January 8, 2014.",4000,True,76561198071620258,2
"Posted March 11, 2014.",271290,True,XIChemicalRage,1
"Posted September 29, 2015.",730,True,birodocorta,1
"Posted July 1, 2015.",317400,True,Xierra,2
Posted March 31.,372000,True,Xierra,2
"Posted June 9, 2012.",570,True,Xierra,2
"Posted June 21, 2014.",730,True,xingxing000,2
Posted April 13.,32800,True,xinyo,1
Posted March 3.,345180,True,xinyo,1
"Posted October 1, 2014.",323500,True,xinyo,1
"Posted January 23, 2014.",221100,True,cretanarcher,2
"Posted September 28, 2015.",48700,True,cretanarcher,2
"Posted February 17, 2015.",214950,True,cretanarcher,1
"Posted December 19, 2012.",56400,True,cretanarcher,2
"Posted October 6, 2014.",730,True,HoxtonBreakOutNet,0
"Posted July 21, 2015.",218620,True,HoxtonBreakOutNet,1
"Posted May 3, 2015.",271590,True,HoxtonBreakOutNet,0
"Posted October 4, 2015.",200260,True,HoxtonBreakOutNet,1
"Posted July 10, 2015.",304050,True,HoxtonBreakOutNet,1
"Posted March 25, 2015.",230410,True,HoxtonBreakOutNet,1
Posted July 26.,440,True,qwertysmosh,0
Posted July 26.,730,True,qwertysmosh,2
"Posted May 13, 2015.",204300,True,qwertysmosh,1
"Posted September 9, 2015.",227940,False,76561198096612310,1
"Posted August 16, 2014.",730,True,Killstreakz,1
"Posted October 16, 2014.",239030,True,Killstreakz,1
"Posted August 11, 2014.",221100,True,Killstreakz,2
"Posted August 13, 2014.",113020,True,Killstreakz,1
Posted August 23.,337000,True,diehard2222,2
Posted July 28.,404012,True,diehard2222,2
"Posted June 18, 2015.",12900,True,Arct1cFox,1
"Posted December 27, 2014.",304930,True,Arct1cFox,2
"Posted April 4, 2015.",241640,True,Arct1cFox,2
"Posted June 22, 2015.",12210,False,76561198072386721,1
"Posted November 29, 2013.",105600,True,76561198072386721,2
"Posted September 24, 2013.",570,True,XSTruff,2
"Posted September 10, 2014.",22380,True,L0RDVAD3R,2
"Posted September 10, 2014.",20900,True,L0RDVAD3R,2
"Posted June 23, 2014.",24240,True,L0RDVAD3R,1
"Posted August 30, 2013.",24740,True,L0RDVAD3R,1
"Posted June 25, 2013.",92500,True,L0RDVAD3R,2
Posted August 9.,377160,True,L0RDVAD3R,1
"Posted August 17, 2014.",220240,True,L0RDVAD3R,1
"Posted May 9, 2013.",400,True,L0RDVAD3R,2
"Posted June 24, 2015.",208650,True,L0RDVAD3R,1
"Posted January 14, 2015.",570,True,3565Jason,2
"Posted June 21, 2015.",730,True,3565Jason,2
"Posted April 25, 2015.",72850,True,thextractx,2
"Posted June 20, 2014.",219740,True,thextractx,1
"Posted December 7, 2014.",730,True,xtraincs,1
"Posted October 26, 2015.",730,True,Jakkarinlivein,2
"Posted March 24, 2015.",203160,True,Jakkarinlivein,2
"Posted March 23, 2015.",72850,True,Jakkarinlivein,1
Posted March 7.,365590,True,76561198151956298,1
"Posted December 10, 2015.",386360,True,Caelstrasza,2
"Posted November 4, 2015.",387440,True,Caelstrasza,2
"Posted May 15, 2015.",335330,False,Caelstrasza,1
"Posted December 29, 2013.",211820,True,Caelstrasza,2
Posted March 3.,263280,False,76561198049676894,1
"Posted December 27, 2013.",211820,True,xwitch,0
"Posted March 28, 2015.",345370,True,xwitch,2
"Posted January 30, 2014.",440,True,laumir,2
"Posted September 5, 2014.",440,True,daewrock,1
"Posted June 12, 2015.",346110,True,76561198066378009,2
"Posted January 9, 2014.",235460,True,dethonador,1
"Posted November 27, 2013.",230410,True,dethonador,1
"Posted December 8, 2015.",304050,True,XxdomoknightxX,2
"Posted April 10, 2014.",12210,True,XxdomoknightxX,1
"Posted December 26, 2015.",550,True,76561198050050362,2
"Posted November 10, 2014.",570,True,76561198103685074,2
"Posted July 4, 2014.",220200,True,76561198063593160,2
"Posted December 18, 2013.",242050,True,killblood,1
"Posted September 10, 2015.",570,False,76561198072489977,1
"Posted October 2, 2014.",240,True,76561198076336866,1
"Posted January 27, 2014.",245470,True,76561198092342174,2
"Posted September 13, 2014.",295710,False,76561198092342174,0
"Posted December 26, 2015.",300,False,hanisadam,2
"Posted May 3, 2015.",339800,True,76561198065560688,1
"Posted June 16, 2014.",251870,True,76561198065560688,0
"Posted September 21, 2014.",440,True,Toedcat,1
Posted July 12.,301520,True,76561198070778059,2
Posted April 18.,383080,True,76561198067326494,2
"Posted November 24, 2015.",10500,True,76561198071993433,2
"Posted November 22, 2015.",440,True,76561198071993433,2
"Posted November 21, 2015.",8190,True,76561198071993433,2
"Posted September 29, 2015.",247080,True,coryisbestgirl,0
"Posted August 2, 2015.",7670,True,coryisbestgirl,1
Posted March 9.,413150,True,76561198080188364,1
Posted July 4.,730,True,76561198119451313,1
"Posted January 13, 2015.",34900,True,76561198084544554,0
"Posted January 6, 2015.",209650,True,76561198084544554,1
"Posted April 23, 2014.",32440,True,76561198084544554,2
"Posted January 6, 2015.",730,True,76561198084544554,2
"Posted July 6, 2014.",249130,True,76561198084544554,2
"Posted April 1, 2014.",8190,True,76561198041199233,1
"Posted April 1, 2014.",252490,True,76561198041199233,2
Posted April 26.,413150,True,76561198041199233,1
"Posted January 11, 2014.",221100,True,76561198041199233,1
Posted March 30.,211420,True,76561198041199233,1
"Posted May 28, 2014.",243470,False,76561198041199233,2
"Posted April 1, 2014.",247730,False,76561198041199233,1
"Posted August 10, 2013.",72850,True,76561198041199233,2
"Posted July 13, 2015.",252950,True,76561198041199233,0
"Posted February 28, 2015.",730,False,76561198041199233,2
"Posted July 14, 2015.",252950,True,76561198070991782,1
"Posted December 27, 2014.",35450,True,76561198070991782,1
"Posted December 31, 2012.",440,True,76561198070991782,2
"Posted December 14, 2014.",48700,True,76561198070991782,2
"Posted March 20, 2013.",240,True,76561198070991782,1
Posted July 12.,394360,True,19te_Polska,2
"Posted April 6, 2014.",218620,True,76561198116464349,2
"Posted March 23, 2014.",209870,True,76561198116464349,2
"Posted June 27, 2014.",241540,True,76561198116464349,2
"Posted April 11, 2014.",33930,True,76561198116464349,2
"Posted March 23, 2014.",252490,True,76561198116464349,2
"Posted June 13, 2014.",440,False,76561198079559689,0
"Posted December 7, 2013.",8930,True,76561198079559689,1
"Posted November 7, 2014.",4580,True,ACExy,1
"Posted November 7, 2014.",235600,True,ACExy,2
"Posted December 23, 2013.",730,True,ACExy,0
"Posted November 30, 2014.",72850,True,ACExy,1
"Posted November 7, 2014.",201810,True,ACExy,2
"Posted October 30, 2014.",265930,False,ACExy,1
"Posted December 19, 2014.",236110,True,ACExy,1
"Posted October 24, 2015.",235540,True,ACExy,2
"Posted October 30, 2014.",238960,True,ACExy,1
"Posted December 20, 2015.",440,True,76561198130589106,2
"Posted April 3, 2014.",440,True,76561198079662181,2
"Posted December 7, 2014.",236390,False,76561198070745471,2
"Posted August 28, 2014.",8930,True,76561198070745471,2
Posted March 20.,570,True,XCLASSIKS,1
Posted June 27.,252490,True,XCLASSIKS,1
Posted June 22.,730,False,XCLASSIKS,1
Posted February 12.,6020,True,XCLASSIKS,1
"Posted December 28, 2013.",440,True,76561198088296689,2
"Posted March 27, 2015.",570,True,LerKxA,2
"Posted March 27, 2015.",730,True,LerKxA,2
"Posted November 14, 2015.",218620,False,XxWolf_CalebxX,0
Posted April 20.,35450,True,ArmyOfFreedom,2
Posted July 9.,440,True,ArmyOfFreedom,1
"Posted March 17, 2015.",314230,True,Yabby11,2
"Posted January 26, 2015.",261180,True,Yabby11,2
"Posted September 28, 2015.",730,True,itoggledheavydontrptmeplx,2
"Posted October 27, 2015.",570,False,hasnulroslani,1
"Posted August 2, 2015.",244850,True,hella_gaming,2
"Posted April 9, 2015.",4000,True,hella_gaming,1
"Posted December 19, 2014.",242760,True,hella_gaming,1
"Posted June 21, 2014.",104900,False,YakuzaLeader,1
"Posted September 28, 2015.",391460,False,76561198066214102,1
"Posted August 20, 2015.",238960,False,76561198066214102,1
"Posted February 12, 2014.",440,True,76561198066214102,1
"Posted July 26, 2014.",238750,True,76561198024894178,0
"Posted December 14, 2013.",234650,True,76561198024894178,2
"Posted March 10, 2015.",8080,True,76561198066279729,2
"Posted February 5, 2015.",28000,True,76561198066279729,1
"Posted July 17, 2014.",38210,True,76561198066279729,2
"Posted July 11, 2014.",12360,True,76561198066279729,2
