app_name,item_id,playtime_forever,user_id,recommend,Sentiment_analysis
3D Ultra™ Minigolf Adventures,10140,1003.0,tsunamitad,True,1.0
Universe Sandbox,72200,600068.0,tsunamitad,True,2.0
Trackmania United Forever Star Edition,7200,10488.0,tsunamitad,True,2.0
Garry's Mod,4000,16500.0,Truebro115,True,2.0
Counter-Strike: Global Offensive,730,35523.0,Truebro115,True,2.0
Minecraft: Story Mode - A Telltale Games Series,376870,857.0,Truebro115,True,2.0
Left 4 Dead 2,550,1004.0,Truebro115,True,2.0
Garry's Mod,4000,9755.0,Juluck,True,2.0
Portal 2,620,3466.0,Juluck,True,1.0
Trine 2: Complete Story,35720,338.0,Juluck,True,1.0
Castle Crashers®,204360,112.0,Juluck,True,1.0
X-Blades,7510,586.0,76561198057519270,True,2.0
RWBY: Grimm Eclipse,418340,709.0,76561198057519270,True,2.0
Starbound,211820,12718.0,76561198057519270,True,2.0
Stardew Valley,413150,3680.0,76561198057519270,True,2.0
Chaos Domain,287100,8.0,76561198057519270,False,1.0
Garry's Mod,4000,26409.0,76561198035588684,True,1.0
Contagion,238430,955.0,76561198035588684,True,2.0
Broforce,274190,598.0,76561198035588684,True,1.0
Sniper Elite V2,63380,184.0,76561198035588684,True,1.0
Hydrophobia: Prophecy,92000,55.0,76561198035588684,False,2.0
Garry's Mod,4000,18908.0,jukeboxplays,True,2.0
Surgeon Simulator,233720,205.0,jukeboxplays,True,2.0
Grand Theft Auto V,271590,21480.0,jukeboxplays,True,0.0
Left 4 Dead 2,550,232.0,jukeboxplays,True,1.0
Devil May Cry® 3 Special Edition,6550,2872.0,ryanflyin13,True,2.0
DmC: Devil May Cry,220440,10298.0,ryanflyin13,True,1.0
Undertale,391540,2794.0,ryanflyin13,True,2.0
Brawlhalla,291550,360.0,ryanflyin13,True,0.0
Burnout Paradise: The Ultimate Box,24740,2621.0,knitro,True,2.0
Portal 2,620,4555.0,knitro,True,2.0
Counter-Strike: Global Offensive,730,82230.0,knitro,True,2.0
Magicka,42910,1091.0,knitro,True,0.0
Ultimate Doom,2280,234.0,76561198140481599,True,2.0
DOOM,379720,3745.0,76561198140481599,True,2.0
Fallout 4,377160,5130.0,76561198140481599,True,2.0
Terraria,105600,63495.0,76561198140481599,True,2.0
Garry's Mod,4000,10661.0,cheesywaffleburger,True,2.0
Rivals of Aether,383980,597.0,cheesywaffleburger,True,0.0
PAYDAY 2,218620,9908.0,cheesywaffleburger,True,0.0
The Incredible Adventures of Van Helsing,215530,161.0,cheesywaffleburger,True,1.0
ORION: Prelude,104900,131.0,cheesywaffleburger,False,0.0
Garry's Mod,4000,78040.0,Lambda212793,True,2.0
Grand Theft Auto: Episodes from Liberty City,12220,1795.0,Lambda212793,True,2.0
POSTAL 2,223470,1797.0,Lambda212793,True,0.0
Killing Floor 2,232090,1501.0,Lambda212793,True,2.0
Call of Duty®: Black Ops III,311210,2504.0,76561198044716809,False,1.0
Verdun,242860,1100.0,76561198044716809,True,0.0
Year Walk,269050,115.0,76561198044716809,True,2.0
PAYDAY 2,218620,10505.0,76561198044716809,True,2.0
Terraria,105600,10547.0,76561198044716809,True,1.0
Garry's Mod,4000,17418.0,anjelloism,True,0.0
Counter-Strike: Global Offensive,730,830.0,anjelloism,True,2.0
The Binding of Isaac: Rebirth,250900,4715.0,anjelloism,True,1.0
Cobalt,357340,603.0,anjelloism,True,1.0
Unreal Tournament 3 Black,13210,1737.0,76561198084015139,True,2.0
Overlord™,11450,852.0,76561198084015139,True,0.0
God Mode,227480,843.0,76561198084015139,True,1.0
Killing Floor,1250,8912.0,76561198084015139,True,0.0
Half-Life,70,608.0,76561198069139035,False,2.0
Garry's Mod,4000,341141.0,76561198069139035,True,2.0
Woodcutter Simulator 2013,267610,17.0,76561198069139035,True,0.0
Codename CURE,355180,91.0,76561198069139035,False,2.0
STAR WARS™ Jedi Knight - Jedi Academy™,6020,2192.0,76561198069139035,True,0.0
Peggle Extreme,3483,38.0,76561198069139035,True,1.0
Garry's Mod,4000,11273.0,SummertimeFeels,True,2.0
Counter-Strike: Global Offensive,730,17571.0,SummertimeFeels,True,1.0
METAL GEAR SOLID V: THE PHANTOM PAIN,287700,6909.0,SummertimeFeels,True,2.0
Life is Strange - Episode 1,319630,884.0,SummertimeFeels,True,2.0
Half-Life,70,1080.0,DXLfore,True,0.0
Portal 2,620,1972.0,DXLfore,True,0.0
Tomb Raider,203160,933.0,DXLfore,True,0.0
Batman: Arkham Asylum Game of the Year Edition,35140,884.0,DXLfore,True,0.0
Mount & Blade: Warband,48700,10405.0,76561198084019281,True,0.0
AdVenture Capitalist,346900,190.0,76561198084019281,True,2.0
Verdun,242860,1024.0,76561198084019281,True,2.0
Evolve Stage 2,273350,818.0,76561198084019281,True,2.0
Garry's Mod,4000,16090.0,76561198065987818,True,2.0
Counter-Strike: Global Offensive,730,44585.0,76561198065987818,True,2.0
Wings of Vi,318530,730.0,76561198065987818,True,1.0
PlanetSide 2,218230,676.0,76561198065987818,True,0.0
Garry's Mod,4000,7035.0,Andromnicus,True,2.0
Portal 2,620,2092.0,Andromnicus,True,2.0
Borderlands 2,49520,4888.0,Andromnicus,True,2.0
Terraria,105600,1880.0,Andromnicus,True,1.0
Crayon Physics Deluxe,26900,7.0,Andromnicus,False,1.0
Garry's Mod,4000,23850.0,76561197981571612,True,1.0
Primal Carnage,215470,1871.0,76561197981571612,True,2.0
Primal Carnage: Extinction,321360,7951.0,76561197981571612,True,1.0
Depth,274940,881.0,76561197981571612,True,2.0
Tomb Raider: Anniversary,8000,378.0,76561198052998873,True,2.0
Portal 2,620,7343.0,76561198052998873,True,2.0
The Stanley Parable,221910,334.0,76561198052998873,True,2.0
Tomb Raider,203160,20.0,76561198052998873,True,1.0
Portal 2 - The Final Hours,104600,31.0,76561198052998873,False,0.0
Burnout Paradise: The Ultimate Box,24740,1408.0,76561198001688490,True,2.0
Two Worlds Epic Edition,1930,1359.0,76561198001688490,True,2.0
Grand Theft Auto: Episodes from Liberty City,12220,1584.0,76561198001688490,True,2.0
Sid Meier's Civilization® V,8930,8572.0,76561198001688490,True,2.0
Star Trek Online,9900,40638.0,76561198001688490,False,0.0
Far Cry 3,220240,11.0,76561198001688490,False,2.0
Stronghold Kingdoms,47410,32850.0,76561198001688490,False,0.0
The Longest Journey,6310,2175.0,seek83,True,1.0
Mad Max,234140,5196.0,seek83,True,2.0
ARK: Survival Evolved,346110,696.0,seek83,False,0.0
Thomas Was Alone,220780,342.0,seek83,True,0.0
Zen Bound 2,61600,31.0,seek83,True,2.0
STAR WARS™ - Knights of the Old Republic™,32370,4178.0,AleksoSmeksoHere,True,1.0
Mount & Blade: Warband,48700,23781.0,AleksoSmeksoHere,True,2.0
Crusader Kings II,203770,16348.0,AleksoSmeksoHere,True,2.0
Total War™: ROME II - Emperor Edition,214950,500.0,AleksoSmeksoHere,False,0.0
Torchlight II,200710,2018.0,AleksoSmeksoHere,True,2.0
Fallout 4,377160,1637.0,wcLorent,True,1.0
DARK SOULS™ II,236430,1591.0,wcLorent,True,0.0
Monaco: What's Yours Is Mine,113020,525.0,wcLorent,True,2.0
Tomb Raider,203160,377.0,wcLorent,True,0.0
Garry's Mod,4000,8475.0,niwith,True,2.0
Robocraft,301520,1130.0,niwith,True,2.0
Unturned,304930,3438.0,niwith,True,2.0
DayZ,221100,4311.0,niwith,True,0.0
Verdun,242860,844.0,LecXii,True,2.0
Total War: ATTILA,325610,17900.0,LecXii,True,2.0
Imperial Glory,277450,42.0,LecXii,True,2.0
Total War™: ROME II - Emperor Edition,214950,58592.0,LecXii,True,1.0
BioShock™,7670,347.0,Royal22,True,2.0
Oddworld: Abe's Oddysee®,15700,73.0,Royal22,True,2.0
Skullgirls,245170,42648.0,Royal22,True,0.0
ORION: Prelude,104900,15.0,Royal22,False,0.0
Vampire: The Masquerade - Bloodlines,2600,951.0,Royal22,True,2.0
Garry's Mod,4000,26438.0,slushyb,True,2.0
Toribash,248570,441.0,slushyb,True,0.0
Hurtworld,393420,261.0,slushyb,True,2.0
Reign Of Kings,344760,417.0,slushyb,True,1.0
Castle Story,227860,281.0,slushyb,False,2.0
Garry's Mod,4000,2782.0,hyperwes,True,0.0
Sid Meier's Civilization® V,8930,25504.0,hyperwes,True,2.0
Magic: The Gathering - Duels of the Planeswalkers 2012,49470,2827.0,hyperwes,True,2.0
Ultra Street Fighter® IV,45760,7380.0,hyperwes,True,2.0
FlatOut,6220,1150.0,BeyondBlitz,True,2.0
Warface,291480,4432.0,BeyondBlitz,True,1.0
Undertale,391540,1429.0,BeyondBlitz,False,0.0
Dystopia,17580,591.0,BeyondBlitz,True,2.0
SPORE™,17390,4532.0,BeyondBlitz,True,2.0
Garry's Mod,4000,30613.0,henrydjunaedi,True,2.0
King's Quest,345390,222.0,henrydjunaedi,True,2.0
Tomb Raider,203160,58.0,henrydjunaedi,True,2.0
Euro Truck Simulator 2,227300,5784.0,henrydjunaedi,True,2.0
Mount & Blade: Warband,48700,14838.0,dicksoutforboromir,True,0.0
Sid Meier's Civilization® V,8930,20121.0,dicksoutforboromir,True,1.0
Town of Salem,334230,3286.0,dicksoutforboromir,True,0.0
Rust,252490,11521.0,dicksoutforboromir,False,1.0
No More Room in Hell,224260,1873.0,dicksoutforboromir,True,0.0
Half-Life,70,1977.0,76561198054544978,True,0.0
No More Room in Hell,224260,2081.0,76561198054544978,True,2.0
Antichamber,219890,1277.0,76561198054544978,True,2.0
Half-Life: Blue Shift,130,185.0,76561198054544978,True,0.0
Fallout 4,377160,4315.0,blaflum_lum,True,2.0
One Finger Death Punch,264200,120.0,blaflum_lum,True,2.0
PAYDAY 2,218620,2591.0,blaflum_lum,True,2.0
FTL: Faster Than Light,212680,47.0,blaflum_lum,True,2.0
Burnout Paradise: The Ultimate Box,24740,84.0,MrUnknownEMC,False,2.0
NotGTAV,369580,67.0,MrUnknownEMC,True,1.0
PAYDAY 2,218620,3722.0,MrUnknownEMC,True,2.0
FTL: Faster Than Light,212680,254.0,MrUnknownEMC,True,2.0
PAYDAY™ The Heist,24240,160.0,MrUnknownEMC,True,2.0
Mirror's Edge™,17410,548.0,76561198072031255,True,2.0
STAR WARS™ - Knights of the Old Republic™,32370,55.0,76561198072031255,False,0.0
Counter-Strike: Global Offensive,730,42672.0,76561198072031255,True,2.0
Undertale,391540,1315.0,76561198072031255,True,2.0
Aperture Tag: The Paint Gun Testing Initiative,280740,213.0,76561198072031255,True,2.0
Garry's Mod,4000,14886.0,bigbootybitches420699,True,0.0
Batman™: Arkham Knight,208650,1275.0,bigbootybitches420699,True,0.0
Saints Row: The Third,55230,4863.0,bigbootybitches420699,True,1.0
Bastion,107100,50.0,bigbootybitches420699,True,2.0
Garry's Mod,4000,31883.0,martinrocks,True,2.0
Rome: Total War™ - Collection,4760,3695.0,martinrocks,True,0.0
Portal 2,620,799.0,martinrocks,True,2.0
Counter-Strike: Global Offensive,730,52013.0,martinrocks,True,1.0
Garry's Mod,4000,7809.0,XxX_bradley_XxX,True,2.0
Five Nights at Freddy's,319510,1156.0,XxX_bradley_XxX,True,2.0
"Papers, Please",239030,603.0,XxX_bradley_XxX,True,2.0
Half-Life 2,220,1237.0,XxX_bradley_XxX,True,1.0
Half-Life,70,29.0,TheRealMeatyMate,True,2.0
Loadout,208090,331.0,TheRealMeatyMate,True,0.0
PAYDAY 2,218620,27114.0,TheRealMeatyMate,False,2.0
PAYDAY™ The Heist,24240,1955.0,TheRealMeatyMate,True,2.0
Half-Life: Source,280,40.0,TheRealMeatyMate,True,2.0
Garry's Mod,4000,27890.0,D3LTAS-L1GHT,True,2.0
Poker Night 2,234710,292.0,D3LTAS-L1GHT,False,1.0
Unturned,304930,1551.0,D3LTAS-L1GHT,True,2.0
Don't Starve Together,322330,3869.0,D3LTAS-L1GHT,True,2.0
Spooky's Jump Scare Mansion,356670,82.0,D3LTAS-L1GHT,True,2.0
Garry's Mod,4000,3675.0,legalner,True,0.0
Counter-Strike: Global Offensive,730,1507.0,legalner,True,1.0
AdVenture Capitalist,346900,1108.0,legalner,True,1.0
Gear Up,214420,284.0,legalner,True,0.0
Defense Grid: The Awakening,18500,4542.0,tpskeletor,True,0.0
GlassWire,355000,310.0,tpskeletor,True,2.0
Kerbal Space Program,220200,2867.0,tpskeletor,True,1.0
Goat Simulator,265930,25.0,tpskeletor,True,2.0
South Park™: The Stick of Truth™,213670,41.0,tpskeletor,False,1.0
Shmadow,397570,87.0,Mastic,True,0.0
Trove,304050,133.0,Mastic,False,0.0
Titan Souls,297130,238.0,Mastic,True,2.0
A Story About My Uncle,278360,230.0,Mastic,False,2.0
Saints Row IV,206420,3044.0,Mastic,True,2.0
Left 4 Dead 2,550,6642.0,Mastic,True,2.0
Garry's Mod,4000,20207.0,76561198050540147,True,2.0
Grass Simulator,331200,7.0,76561198050540147,False,0.0
Dead State: Reanimated,239840,885.0,76561198050540147,True,2.0
Everlasting Summer,331470,11.0,76561198050540147,True,2.0
Bus Driver,302080,157.0,76561198050540147,True,2.0
Garry's Mod,4000,53706.0,76561197983745201,True,2.0
Life is Strange - Episode 1,319630,3048.0,76561197983745201,True,0.0
Double Action: Boogaloo,317360,36.0,76561197983745201,True,2.0
ORION: Prelude,104900,539.0,76561197983745201,True,0.0
Awesomenauts - the 2D moba,204300,3264.0,76561197983745201,False,1.0
Garry's Mod,4000,44196.0,58254410,True,2.0
Counter-Strike: Global Offensive,730,43205.0,58254410,True,2.0
Contagion,238430,577.0,58254410,True,2.0
Counter-Strike: Source,240,8561.0,58254410,True,2.0
BioShock™,7670,671.0,76561198053314010,True,2.0
Total War: WARHAMMER,364360,4102.0,76561198053314010,True,2.0
PAYDAY 2,218620,4116.0,76561198053314010,True,2.0
Medieval II: Total War™,4700,4696.0,76561198053314010,True,2.0
Garry's Mod,4000,4351.0,als7160,True,1.0
BioShock™,7670,1115.0,als7160,True,2.0
Robocraft,301520,17050.0,als7160,True,2.0
Terraria,105600,5350.0,als7160,True,1.0
Garry's Mod,4000,14393.0,76561198069065620,True,2.0
Cortex Command,209670,2689.0,76561198069065620,True,2.0
Toribash,248570,1656.0,76561198069065620,True,2.0
Dungeonland,218130,751.0,76561198069065620,True,2.0
Total War™: ROME II - Emperor Edition,214950,2818.0,76561198069065620,False,2.0
Bully: Scholarship Edition,12200,800.0,TsarFeck,True,0.0
100% Orange Juice,282800,947.0,TsarFeck,True,2.0
RUNNING WITH RIFLES,270150,4084.0,TsarFeck,True,1.0
Terraria,105600,3754.0,TsarFeck,True,1.0
Mount & Blade: Warband,48700,859.0,evankohgj,True,2.0
Undertale,391540,658.0,evankohgj,True,0.0
DARK SOULS™ II,236430,11938.0,evankohgj,True,2.0
DARK SOULS™: Prepare To Die™ Edition,211420,12456.0,evankohgj,True,1.0
Garry's Mod,4000,8089.0,TomBlack,True,2.0
Call of Duty®: Black Ops,42700,1821.0,TomBlack,True,2.0
Call of Duty®: Black Ops III,311210,10345.0,TomBlack,True,2.0
RaceRoom Racing Experience,211500,33.0,TomBlack,False,1.0
Killing Floor,1250,3180.0,TomBlack,True,2.0
Garry's Mod,4000,12594.0,theproficy,True,0.0
Oddworld: Abe's Exoddus®,15710,265.0,theproficy,True,2.0
Call of Duty®: Black Ops,42700,6057.0,theproficy,True,2.0
Call of Duty: World at War,10090,2637.0,theproficy,True,2.0
Mount & Blade: Warband,48700,2579.0,76561198073184460,True,2.0
Counter-Strike: Global Offensive,730,116432.0,76561198073184460,True,2.0
Lethal League,261180,635.0,76561198073184460,True,2.0
PAYDAY 2,218620,16217.0,76561198073184460,True,2.0
Grand Theft Auto V,271590,8727.0,marko101,True,0.0
The Walking Dead,207610,1686.0,marko101,True,2.0
Terraria,105600,7938.0,marko101,True,2.0
Fallout 3,22300,399.0,marko101,True,1.0
BioShock™,7670,988.0,76561198049711406,True,2.0
Fallout: New Vegas,22380,5966.0,76561198049711406,True,2.0
The Binding of Isaac: Rebirth,250900,8371.0,76561198049711406,True,2.0
This War of Mine,282070,886.0,76561198049711406,True,2.0
BioShock™,7670,1060.0,15934,True,2.0
BattleBlock Theater®,238460,2100.0,15934,True,1.0
Melody's Escape,270210,1538.0,15934,True,2.0
Warframe,230410,10493.0,15934,True,2.0
Garry's Mod,4000,81239.0,HuskyWaffle,True,1.0
BattleBlock Theater®,238460,1092.0,HuskyWaffle,True,2.0
Borderlands 2,49520,13548.0,HuskyWaffle,True,1.0
Left 4 Dead 2,550,49963.0,HuskyWaffle,True,0.0
Garry's Mod,4000,33547.0,01189958889189157253,True,2.0
The Forest,242760,177.0,01189958889189157253,True,0.0
Titan Souls,297130,62.0,01189958889189157253,True,2.0
Rust,252490,954.0,01189958889189157253,True,0.0
Garry's Mod,4000,27719.0,Cokemania,True,2.0
Counter-Strike: Global Offensive,730,32145.0,Cokemania,True,2.0
Game Dev Tycoon,239820,651.0,Cokemania,True,2.0
Team Fortress Classic,20,170.0,Cokemania,True,2.0
Garry's Mod,4000,2522.0,imdeadset,True,2.0
Counter-Strike: Global Offensive,730,109814.0,imdeadset,True,2.0
AdVenture Capitalist,346900,18.0,imdeadset,True,1.0
Grand Theft Auto V,271590,5418.0,imdeadset,True,2.0
Mirror's Edge™,17410,1208.0,76561198050354722,True,2.0
Counter-Strike: Global Offensive,730,6758.0,76561198050354722,True,2.0
Fallout 4,377160,12740.0,76561198050354722,True,2.0
Missing Translation,395520,77.0,76561198050354722,True,2.0
Garry's Mod,4000,221446.0,5856565456564,True,2.0
Tom Clancy's Ghost Recon: Future Soldier™,212630,13.0,5856565456564,True,1.0
Counter-Strike: Global Offensive,730,29847.0,5856565456564,True,2.0
SMITE®,386360,9128.0,5856565456564,True,2.0
Garry's Mod,4000,23561.0,00000000000000000001227,True,1.0
Counter-Strike: Global Offensive,730,23824.0,00000000000000000001227,True,0.0
Day of Defeat: Source,300,2861.0,00000000000000000001227,True,2.0
Half-Life 2,220,718.0,00000000000000000001227,True,2.0
DARK SOULS™ III,374320,2767.0,GhostZeroXD,True,0.0
XCOM® 2,268500,2606.0,GhostZeroXD,True,2.0
XCOM: Enemy Unknown,200510,1939.0,GhostZeroXD,True,2.0
Terraria,105600,7561.0,GhostZeroXD,True,2.0
Garry's Mod,4000,1931.0,76561198084109041,True,2.0
Mountain,313340,1425.0,76561198084109041,True,2.0
Tomb Raider,203160,1968.0,76561198084109041,True,2.0
Castle Crashers®,204360,919.0,76561198084109041,True,2.0
Garry's Mod,4000,27330.0,LordOfTheCringe,True,0.0
APB Reloaded,113400,3687.0,LordOfTheCringe,True,2.0
Call of Duty: World at War,10090,4029.0,LordOfTheCringe,True,1.0
Call of Duty® 4: Modern Warfare®,7940,4687.0,LordOfTheCringe,True,2.0
Garry's Mod,4000,2229.0,ItsLeithal,True,2.0
Counter-Strike: Global Offensive,730,33443.0,ItsLeithal,True,2.0
Super Hexagon,221640,256.0,ItsLeithal,True,0.0
Portal,400,321.0,ItsLeithal,True,1.0
Garry's Mod,4000,13445.0,76561198058405866,True,2.0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,35450,7096.0,76561198058405866,False,2.0
The Forest,242760,4797.0,76561198058405866,True,0.0
RUNNING WITH RIFLES,270150,2330.0,76561198058405866,True,1.0
DayZ,221100,15957.0,76561198058405866,False,2.0
Rust,252490,24199.0,76561198058405866,True,2.0
PAYDAY 2,218620,10265.0,76561198058405866,False,2.0
PlanetSide 2,218230,1550.0,76561198058405866,False,0.0
Garry's Mod,4000,74359.0,76561198060822689,True,1.0
Counter-Strike: Global Offensive,730,2207.0,76561198060822689,True,2.0
Robocraft,301520,2275.0,76561198060822689,True,2.0
PlanetSide 2,218230,8802.0,76561198060822689,True,1.0
Trove,304050,1579.0,76561198092695661,True,2.0
Quake Live™,282440,13.0,76561198092695661,True,0.0
PAYDAY 2,218620,24.0,76561198092695661,True,2.0
Borderlands 2,49520,2903.0,76561198092695661,True,1.0
Garry's Mod,4000,3166.0,76561198044026724,True,2.0
Burnout Paradise: The Ultimate Box,24740,699.0,76561198044026724,True,2.0
Mafia II,50130,921.0,76561198044026724,True,0.0
Counter-Strike: Global Offensive,730,32443.0,76561198044026724,True,2.0
Half-Life,70,1199.0,supercheesetoaster,True,2.0
Garry's Mod,4000,24790.0,supercheesetoaster,True,2.0
Geometry Dash,322170,2228.0,supercheesetoaster,True,2.0
The Way of Life Free Edition,310370,28.0,supercheesetoaster,True,1.0
Turbo Pug,418070,62.0,IrishNZ,True,1.0
Volgarr the Viking,247240,18.0,IrishNZ,True,2.0
Age of Empires II HD,221380,2938.0,IrishNZ,True,1.0
Assassin's Creed 2 Deluxe Edition,33230,992.0,IrishNZ,True,1.0
Call of Duty®: Modern Warfare® 2,10180,363.0,MrRedo10,True,2.0
Rocket League®,252950,465.0,MrRedo10,True,2.0
Surfingers,438080,89.0,MrRedo10,True,2.0
Grand Theft Auto V,271590,25370.0,MrRedo10,True,2.0
Garry's Mod,4000,1801.0,76561198140607750,True,2.0
Mount & Blade: Warband,48700,970.0,76561198140607750,True,0.0
Velvet Sundown,307290,72.0,76561198140607750,False,1.0
Defiance,224600,3114.0,76561198140607750,True,2.0
Warframe,230410,6721.0,76561198140607750,True,2.0
Mirror's Edge™,17410,1109.0,76561198078836858,True,2.0
Counter-Strike: Global Offensive,730,56633.0,76561198078836858,True,1.0
Deus Ex: Human Revolution - Director's Cut,238010,2465.0,76561198078836858,True,2.0
Rust,252490,2060.0,76561198078836858,True,2.0
Garry's Mod,4000,728.0,76561198091199302,True,1.0
War Thunder,236390,9827.0,76561198091199302,True,1.0
Heroes & Generals,227940,1915.0,76561198091199302,True,1.0
DayZ,221100,2956.0,76561198091199302,True,1.0
Mirror's Edge™,17410,842.0,mysterys,True,0.0
Call of Duty®: Modern Warfare® 2,10180,644.0,mysterys,True,2.0
Counter-Strike: Global Offensive,730,5889.0,mysterys,True,1.0
Five Nights at Freddy's,319510,792.0,mysterys,True,2.0
"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570,289.0,76561198101480347,True,0.0
Loadout,208090,3016.0,76561198101480347,True,2.0
Gunpoint,206190,933.0,76561198101480347,False,0.0
Poker Night at the Inventory,31280,789.0,76561198101480347,True,2.0
"Warhammer® 40,000: Dawn of War® II Chaos Rising",20570,62877.0,76561198101480347,True,2.0
Mirror's Edge™,17410,570.0,76561198026614455,True,1.0
Supreme Commander: Forged Alliance,9420,695.0,76561198026614455,True,2.0
Borderlands 2,49520,7964.0,76561198026614455,True,0.0
Supreme Commander 2,40100,6081.0,76561198026614455,True,2.0
Garry's Mod,4000,6698.0,justclose,True,2.0
Infectonator: Survivors,269310,396.0,justclose,True,2.0
Terraria,105600,3860.0,justclose,True,2.0
Hitman 2: Silent Assassin,6850,227.0,justclose,True,0.0
Garry's Mod,4000,983.0,mizi,True,1.0
Counter-Strike: Global Offensive,730,68569.0,mizi,True,2.0
Counter-Strike: Source,240,342.0,mizi,True,2.0
Counter-Strike,10,8.0,mizi,True,2.0
Garry's Mod,4000,45657.0,blizzard_reflex,True,2.0
DayZ,221100,3169.0,blizzard_reflex,True,0.0
Sniper Elite: Nazi Zombie Army,227100,976.0,blizzard_reflex,True,2.0
XCOM: Enemy Unknown,200510,4615.0,blizzard_reflex,True,2.0
Left 4 Dead 2,550,455.0,blizzard_reflex,False,0.0
Garry's Mod,4000,34319.0,lachyS,True,2.0
"Star Wars: Battlefront 2 (Classic, 2005)",6060,121.0,lachyS,True,2.0
Counter-Strike: Global Offensive,730,60312.0,lachyS,True,2.0
Euro Truck Simulator 2,227300,713.0,lachyS,True,2.0
Garry's Mod,4000,91201.0,420fedora,True,2.0
Saints Row 2,9480,434.0,420fedora,True,2.0
DayZ,221100,25676.0,420fedora,False,0.0
Rust,252490,10482.0,420fedora,True,1.0
Bad Rats: the Rats' Revenge,34900,14.0,420fedora,True,0.0
STAR WARS™ - Knights of the Old Republic™,32370,1.0,toliman,True,1.0
Sid Meier's Civilization® V,8930,2392.0,toliman,True,2.0
RIFT,39120,1328.0,toliman,True,2.0
Spacebase DF-9,246090,2143.0,toliman,False,2.0
Mass Effect 2,24980,2796.0,toliman,True,2.0
Grand Theft Auto V,271590,26110.0,Gee3332,True,1.0
Saints Row IV,206420,636.0,Gee3332,True,1.0
PAYDAY 2,218620,4922.0,Gee3332,True,1.0
Left 4 Dead 2,550,764.0,Gee3332,True,1.0
Garry's Mod,4000,13387.0,sirstaple,True,2.0
Mirror's Edge™,17410,728.0,sirstaple,True,2.0
Max Gentlemen,257710,20.0,sirstaple,True,2.0
Left 4 Dead 2,550,406.0,sirstaple,True,2.0
Garry's Mod,4000,52028.0,JimmyPlant,True,2.0
Counter-Strike: Global Offensive,730,12255.0,JimmyPlant,True,2.0
I am Bread,327890,167.0,JimmyPlant,True,2.0
BioShock Infinite,8870,660.0,JimmyPlant,True,2.0
Garry's Mod,4000,23058.0,yureeddis,True,2.0
Heroes & Generals,227940,1595.0,yureeddis,True,2.0
DayZ,221100,9468.0,yureeddis,True,2.0
Arma 3,107410,81415.0,yureeddis,True,2.0
Fallout 3: Game of the Year Edition,22370,6584.0,76561198058904881,True,2.0
Counter-Strike: Global Offensive,730,16594.0,76561198058904881,True,2.0
Emily is Away,417860,40.0,76561198058904881,True,0.0
Fallout 4,377160,17693.0,76561198058904881,True,2.0
Garry's Mod,4000,41002.0,expert_spy,True,2.0
Counter-Strike: Global Offensive,730,2859.0,expert_spy,True,1.0
Left 4 Dead 2,550,7573.0,expert_spy,True,1.0
Killing Floor,1250,9821.0,expert_spy,True,2.0
Crysis Warhead®,17330,415.0,76561198071334632,True,1.0
Counter-Strike: Global Offensive,730,20967.0,76561198071334632,True,1.0
Loadout,208090,132.0,76561198071334632,True,1.0
Tactical Intervention,51100,2506.0,76561198071334632,True,1.0
Garry's Mod,4000,33781.0,Alex5763,True,2.0
Counter-Strike: Global Offensive,730,34819.0,Alex5763,True,2.0
Contagion,238430,104.0,Alex5763,True,1.0
Rust,252490,12931.0,Alex5763,True,2.0
"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580,1348.0,76561198045501641,True,2.0
Undertale,391540,941.0,76561198045501641,True,1.0
DARK SOULS™: Prepare To Die™ Edition,211420,9202.0,76561198045501641,True,0.0
"Warhammer® 40,000: Dawn of War® - Soulstorm",9450,7831.0,76561198045501641,True,0.0
Garry's Mod,4000,2794.0,Zelonier,True,1.0
Counter-Strike: Global Offensive,730,56253.0,Zelonier,True,2.0
Brawlhalla,291550,1989.0,Zelonier,True,2.0
Rust,252490,41161.0,Zelonier,True,0.0
Garry's Mod,4000,5470.0,ratchetfromglenrust,True,0.0
Sanctum,91600,600.0,ratchetfromglenrust,True,2.0
Unturned,304930,1877.0,ratchetfromglenrust,True,2.0
Thinking with Time Machine,286080,43.0,ratchetfromglenrust,True,2.0
Fallout 3: Game of the Year Edition,22370,83.0,171516,True,2.0
Undertale,391540,2677.0,171516,True,2.0
Unturned,304930,613.0,171516,True,2.0
Goat Simulator,265930,239.0,171516,False,0.0
Warframe,230410,883.0,171516,True,2.0
Garry's Mod,4000,35291.0,Ioannesdei,True,2.0
War Thunder,236390,175.0,Ioannesdei,True,2.0
Fistful of Frags,265630,1272.0,Ioannesdei,True,2.0
Loadout,208090,749.0,Ioannesdei,True,1.0
Fallout 3: Game of the Year Edition,22370,269.0,swinkymalinky,True,1.0
The Binding of Isaac,113200,5600.0,swinkymalinky,True,2.0
Hotline Miami,219150,419.0,swinkymalinky,True,2.0
FTL: Faster Than Light,212680,2058.0,swinkymalinky,True,2.0
Garry's Mod,4000,12928.0,azza53,True,2.0
Train Simulator,24010,1993.0,azza53,True,2.0
Grand Theft Auto V,271590,2901.0,azza53,True,2.0
Next Car Game: Wreckfest,228380,55.0,azza53,True,2.0
